VENDOR,CW_SKU,VENDOR_SKU,SKU_MATCH_KEY,CONTRACT_COST_RATE,CW_RETAIL_RATE,VENDOR_UNIT_PRICE,CW_UNIT_PRICE,MAPPING_NOTES
Bitdefender,CU-BITDF-GRAVITYZONE,Bitdefender Cloud Sec GravityZone,BD_GRAVITYZONE,0.68,0.42,0.42,1.4,Bitdefender Cloud Sec GravityZone -> GravityZone (Usage)
Bitdefender,,BP_2773,BD_GRAVITYZONE,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,,BP_2765,BD_GRAVITYZONE,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,CUBITDFEDSEC-4-MOBIL,Bitdefender Security for Mobile,BD_MOBILE,1.75,0.72,0.72,1.75,Bitdefender Security for Mobile (CU)
Bitdefender,DL17108A00A-EN-D,Bitdefender Patch Management,BD_PATCH,1.3,0.95,0.95,1.43,Bitdefender PM 1-99 ep
Bitdefender,DL17108A00D-EN-D,Bitdefender Patch Management,BD_PATCH,0.95,0.69,0.69,1.04,Bitdefender PM 1000-4999 ep
Bitdefender,SwO-3P-CYBR-SOLP-SAAS-PATCHMGT,Bitdefender Patch Management,BD_PATCH,,,0.95,1.3,Bitdefender PM SwO
Bitdefender,2765PHMSN012AAZZ,Bitdefender PHASR,BD_PHASR,3.25,1.11,1.11,3.25,Bitdefender PHASR
Bitdefender,2765SEESN012AAZZ0,Msp Secure Extra,BD_SECURE_EXTRA,9.75,3.3,3.3,9.75,Bitdefender Secure Extra
Bitdefender,2765SEPSN012AAZZ,Msp Secure Plus,BD_SECURE_PLUS,6.85,2.3,2.3,6.85,Bitdefender Secure Plus
Bitdefender,AL1775A00A-EN-D,BitDefender Security for VE VS,BD_VE_VS,5.05,3.69,3.69,5.56,Bitdefender Security for VE VS 1-99
Bitdefender,,BP_2765_VS,BD_VE_VS,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,CMS-SEC-SAAS-SEC-CYB-XDRIDEN,Bitdefender XDR - Identity,BD_XDR_ID,2.5,0.65,0.65,2.5,Bitdefender XDR Identity
Bitdefender,2765EMMSN012ALZZ,2765EMMSN012ALZZ,EMAIL,0.82,,,,Pattern-matched from royalties product_description.
Bitdefender,2765EMMSN012BLZZ,2765EMMSN012BLZZ,EMAIL,0.82,,,,Pattern-matched from royalties product_description.
Bitdefender,2765EMMSN012CLZZ,2765EMMSN012CLZZ,EMAIL,0.82,,,,Pattern-matched from royalties product_description.
Bitdefender,CU-BITDF-GZ-EMAILSEC,CU-BITDF-GZ-EMAILSEC,EMAIL,0.82,,,,Email Security.
Bitdefender,,BP_2765_EMS,EMAIL,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,,BP_2765_EXCH,EMAIL,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,3PARTYONPREMBTCDENCP,3PARTYONPREMBTCDENCP,ENCRYPTION,0.4,,,,Cloud Encryption contract.
Bitdefender,AL1795A00A-EN,AL1795A00A-EN,ENCRYPTION,0.4,0.4,0.4,1.16,Pattern-matched from royalties product_description.
Bitdefender,AL1795A00B-EN,AL1795A00B-EN,ENCRYPTION,0.4,0.4,0.4,1.04,Pattern-matched from royalties product_description.
Bitdefender,AL1795A00C-EN500-749,AL1795A00C-EN500-749,ENCRYPTION,0.4,0.4,0.4,0.82,Pattern-matched from royalties product_description.
Bitdefender,AL1795A00D-EN,AL1795A00D-EN,ENCRYPTION,0.4,0.4,0.4,0.72,Pattern-matched from royalties product_description.
Bitdefender,BTS-UKD-M03-TBBTCDENCP,BTS-UKD-M03-TBBTCDENCP,ENCRYPTION,0.4,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M01-TBBTCDENCP,BTS-USD-M01-TBBTCDENCP,ENCRYPTION,0.4,,,,Pattern-matched from royalties product_description.
Bitdefender,CU-BITDF-CLD-ENCRYP,CU-BITDF-CLD-ENCRYP,ENCRYPTION,0.4,0.4,0.4,1.05,Cloud Encryption.
Bitdefender,,BP_2765_IM,ENCRYPTION,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,,BP_2870_MSP,ENCRYPTION,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,3PARTYONPREMBTCDSCCW,3PARTYONPREMBTCDSCCW,GRAVITYZONE,0.42,0.4,0.4,1.54,Contract GravityZone.
Bitdefender,3PARTYONPREMCLDSECGZ,3PARTYONPREMCLDSECGZ,GRAVITYZONE,0.42,,,,1YR Cloud Security variant.
Bitdefender,BTS-AUD-M01-TBBTCDSCCW,BTS-AUD-M01-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-AUD-M02-TBBTCDSCCW,BTS-AUD-M02-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-AUD-M03-TBBTCDSCCW,BTS-AUD-M03-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-AUD-M04-TBBTCDSCCW,BTS-AUD-M04-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-AUD-M06-TBBTCDSCCW,BTS-AUD-M06-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-CAD-M01-TBBTCDSCCW,BTS-CAD-M01-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-CAD-M04-TBBTCDSCCW,BTS-CAD-M04-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-CAD-M06-TBBTCDSCCW,BTS-CAD-M06-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-EUD-M01-TBBTCDSCCW,BTS-EUD-M01-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-UKD-M01-TBBTCDSCCW,BTS-UKD-M01-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-UKD-M02-TBBTCDSCCW,BTS-UKD-M02-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-UKD-M03-TBBTCDSCCW,BTS-UKD-M03-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-UKD-M04-TBBTCDSCCW,BTS-UKD-M04-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M01-TBBTCDSCCW,BTS-USD-M01-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M02-TBBTCDSCCW,BTS-USD-M02-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M03-TBBTCDSCCW,BTS-USD-M03-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M04-TBBTCDSCCW,BTS-USD-M04-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M05-TBBTCDSCCW,BTS-USD-M05-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M06-TBBTCDSCCW,BTS-USD-M06-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M07-TBBTCDSCCW,BTS-USD-M07-TBBTCDSCCW,GRAVITYZONE,0.42,,,,Pattern-matched from royalties product_description.
Bitdefender,CU-BITDF-GRAVITYZONE,CU-BITDF-GRAVITYZONE,GRAVITYZONE,0.42,0.42,0.42,1.4,GravityZone usage overage.
Bitdefender,SwO-3P-CYBR-SOLP-SAAS-GRAVZONE,SwO-3P-CYBR-SOLP-SAAS-GRAVZONE,GRAVITYZONE,0.42,,,,SwO GravityZone.
Bitdefender,CW-EPSEC-BITDEFENDER,CW-EPSEC-BITDEFENDER,MDR_BITDEFENDER,1.47,,,,MDR bundle.
Bitdefender,M2MEPSEC-BITDEFENDER,M2MEPSEC-BITDEFENDER,MDR_BITDEFENDER,1.47,,,,M2M MDR bundle.
Bitdefender,MDR-BITDF,MDR-BITDF,MDR_BITDEFENDER,1.47,,,,SA MDR bundle.
Bitdefender,CUBITDFEDSEC-4-MOBIL,CUBITDFEDSEC-4-MOBIL,MOBILE,0.72,0.72,0.72,1.75,Mobile Security.
Bitdefender,,BP_2765_MOB,MOBILE,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,CU-BITDFEDRMSPSECURE,CU-BITDFEDRMSPSECURE,MSP_SECURE,1.47,1.47,1.47,3.2,MSP Secure EDR.
Bitdefender,CW-BITDFEDRMSPSECURE,CW-BITDFEDRMSPSECURE,MSP_SECURE,1.47,1.47,1.47,3.2,CW MSP Secure EDR.
Bitdefender,TA-BITDEFENDER-EDR-MSP-SECURE,TA-BITDEFENDER-EDR-MSP-SECURE,MSP_SECURE,1.47,0.6,0.6,3.2,TA MSP Secure EDR.
Bitdefender,,BP_2765_SEC_E,MSP_SECURE,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,,BP_2765_SEC,MSP_SECURE,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,,BP_2765_SEC_P,MSP_SECURE,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,2765SEESN012AAZZ0,2765SEESN012AAZZ0,MSP_SECURE_EXTRA,3.3,3.3,3.3,9.75,Secure Extra.
Bitdefender,2765SEPSN012AAZZ,2765SEPSN012AAZZ,MSP_SECURE_PLUS,2.3,2.3,2.3,6.85,Secure Plus.
Bitdefender,BTS-USD-M01-TADL17108A,BTS-USD-M01-TADL17108A,PATCH,0.62,,,,Pattern-matched from royalties product_description.
Bitdefender,BTS-USD-M02-TADL17108A,BTS-USD-M02-TADL17108A,PATCH,0.62,,,,Pattern-matched from royalties product_description.
Bitdefender,CU-BITDF-PATCH-MNGT,CU-BITDF-PATCH-MNGT,PATCH,0.62,0.95,0.95,1.3,Patch Management.
Bitdefender,DL17108A00A-EN-D,DL17108A00A-EN-D,PATCH,0.62,0.95,0.95,1.43,Pattern-matched from royalties product_description.
Bitdefender,DL17108A00B-EN-D,DL17108A00B-EN-D,PATCH,0.62,0.85,0.85,1.29,Pattern-matched from royalties product_description.
Bitdefender,DL17108A00C-EN-D,DL17108A00C-EN-D,PATCH,0.62,0.77,0.77,1.16,Pattern-matched from royalties product_description.
Bitdefender,DL17108A00D-EN-D,DL17108A00D-EN-D,PATCH,0.62,0.69,0.69,1.04,Pattern-matched from royalties product_description.
Bitdefender,,BP_2765_PM,PATCH,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,2765PHMSN012AAZZ,2765PHMSN012AAZZ,PHASR,1.11,1.11,1.11,3.25,PHASR.
Bitdefender,,BP_2765_PHASR,PHASR,,,,,Auto-mapped from BP invoice SKU family
Bitdefender,3PARTYONPREMBTCDSCLT,3PARTYONPREMBTCDSCLT,TSP_AUTOMATE,0.46,,,,TSP CW Automate.
Bitdefender,AL1775A00A-EN-D,AL1775A00A-EN-D,VS,3.14,3.69,3.69,5.56,Virtualized Security.
Bitdefender,CMS-SEC-SAAS-SEC-CYB-XDRIDEN,CMS-SEC-SAAS-SEC-CYB-XDRIDEN,XDR,0.58,0.65,0.65,2.5,XDR Identity.
Bitdefender,,BP_2765_XDR_IDENTITY,XDR,,,,,Auto-mapped from BP invoice SKU family
ESET,MSP-ECAT-Y1,,AWARENESS_TRAINING,5.63,17.5,17.5,22.5,Cybersecurity Awareness Training
ESET,3PARTYONPREMESETAVLP,,ENDPOINT_ANTIVIRUS,,,,,Endpoint AV Legacy Partners
ESET,3PARTYONPREMESETEPAV,,ENDPOINT_ANTIVIRUS,,,,,Endpoint AntiVirus
ESET,3PARTYONPREMESWWEPAV,,ENDPOINT_ANTIVIRUS,,,,,Endpoint Antivirus ROW
ESET,EAVB,,ENDPOINT_ANTIVIRUS,,,,,AV Business Edition
ESET,EAVBM,,ENDPOINT_ANTIVIRUS,,,,,AV for Mac OS X
ESET,EEA,,ENDPOINT_ANTIVIRUS,,,,,Endpoint Antivirus
ESET,EESX,,ENDPOINT_ANTIVIRUS,,,,,AV Business Ed for Mac OS
ESET,LEGACYSKUESETMOLP,,ENDPOINT_ANTIVIRUS,,,,,AV Business Ed Mac Legacy
ESET,RMM-EAVB,,ENDPOINT_ANTIVIRUS,,,,,NOD32 AV Business Edition
ESET,RMM-EAVBM,,ENDPOINT_ANTIVIRUS,,,,,NOD32 AV Business Ed Mac
ESET,,MSP - Endpoint Antivirus,ENDPOINT_ANTIVIRUS,0.017,,,,Endpoint Antivirus
ESET,DSLP,,ENDPOINT_ENCRYPTION_PRO,2.15,1.33,1.33,3.3,DESlock / Endpoint Encryption
ESET,,MSP - Endpoint Encryption Pro,ENDPOINT_ENCRYPTION_PRO,1.33,,,,Endpoint Encryption Pro
ESET,3PARTYONPREMESETENDP,,ENDPOINT_SECURITY,,,,,Endpoint Security
ESET,EES,,ENDPOINT_SECURITY,,,,,Endpoint Security
ESET,ITN-EESX,,ENDPOINT_SECURITY,,,,,Endpoint Security macOS Per Device
ESET,,MSP - Endpoint Security,ENDPOINT_SECURITY,0.03,,,,Endpoint Security
ESET,MSP2FDE1,,FULL_DISK_ENCRYPTION,,,,,Full Disk Encryption
ESET,,MSP - Full Disk Encryption,FULL_DISK_ENCRYPTION,0.0266,,,,Full Disk Encryption
ESET,MSP2-EI,,INSPECT_EDR,0.83,0.94,0.94,3.63,ESET Inspect
ESET,,MSP - ESET Inspect,INSPECT_EDR,0.0313,,,,ESET Inspect
ESET,3PARTYONPREMESETESLP,,MAIL_SECURITY,,,,,Mail Security Exchange Legacy
ESET,EXCH,,MAIL_SECURITY,,,,,Mail Security for MS Exchange
ESET,MSP2-PMP,,MAIL_SECURITY,0.44,0.5,0.5,1.93,Protect Mail Plus
ESET,,MSP - PROTECT Mail Plus,MAIL_SECURITY,0.017419,,,,PROTECT Mail Plus
ESET,,MSP - Mail Security,MAIL_SECURITY,0.01,,,,Mail Security
ESET,3PARTYONPREMEPPROADV,,PROTECT_ADVANCED,,,,,Endpoint Protection Advanced legacy
ESET,MSP2-PA,,PROTECT_ADVANCED,1.26,1.02,1.02,4.56,Protect Advanced
ESET,MSP2-PA-IIT,,PROTECT_ADVANCED,,,,,Protect Advanced Internal IT
ESET,,MSP - PROTECT Advanced,PROTECT_ADVANCED,0.03575,,,,PROTECT Advanced
ESET,MSP2-PC,,PROTECT_COMPLETE,1.55,1.26,1.26,5.61,Protect Complete
ESET,MSP2-PC-IIT,,PROTECT_COMPLETE,,,,,Protect Complete Internal IT
ESET,,MSP - PROTECT Complete,PROTECT_COMPLETE,0.044357,,,,PROTECT Complete
ESET,MSP2-PEN,,PROTECT_ENTERPRISE,2.48,2.2,2.2,7.01,Protect Enterprise
ESET,,MSP - PROTECT Enterprise,PROTECT_ENTERPRISE,0.0725,,,,PROTECT Enterprise
ESET,MSP2-PE,,PROTECT_ENTRY,0.97,0.79,0.79,3.51,Protect Entry
ESET,MSP2-PE-IIT,,PROTECT_ENTRY,,,,,Protect Entry Internal IT
ESET,,MSP - PROTECT Entry,PROTECT_ENTRY,0.02753,,,,PROTECT Entry
ESET,EEPA,,PROTECT_ENTRY_ONPREM,1.49,0.75,0.75,1.98,Protect Entry On-Prem
ESET,EEPA-GE-N3-E,,PROTECT_ENTRY_ONPREM,,,,,Protect Entry On-Prem G/E/N
ESET,EEPA-N3-E,,PROTECT_ENTRY_ONPREM,,,,,Protect Entry On-Prem 3yr
ESET,EPA-Y1-GEN,,PROTECT_ENTRY_ONPREM,,,,,Protect Entry On-Prem 1yr
ESET,,MSP - PROTECT Entry On-Prem,PROTECT_ENTRY_ONPREM,0.0286,,,,PROTECT Entry On-Prem
ESET,,MSP - Secure Authentication,SECURE_AUTH,0.0216,,,,Secure Authentication
ESET,3PARTYONPREMESETWFSS,,SERVER_SECURITY,,,,,File Security for MS Win Server
ESET,3PARTYONPREMESETWSLP,,SERVER_SECURITY,,,,,File Security Win Svr Legacy
ESET,3PARTYONPREMESWWFSVR,,SERVER_SECURITY,,,,,WW File Server
ESET,WFS,,SERVER_SECURITY,,,,,File Security for MS Win Server
ESET,,MSP - Server Security,SERVER_SECURITY,0.028333,,,,Server Security
Exium,EXIUM_CGW,EX-CGW,EX-CGW,22.5,50.0,50.0,100.0,CyberGateway(CGW)
Exium,EX-SASE-ESSENTIALS,EX-SASE-ESSENTIALS,EX-SASE-ESSENTIALS,5.5,5.5,5.5,11.0,Exium SASE Essentials
Exium,EX-SASE-PRO,EX-SASE-PRO,EX-SASE-PRO,8.75,8.75,8.75,17.5,Exium SASE Pro
Exium,EXIUM_SIA,EX-SIA,EX-SIA,5.5,,,,Secure Internet Access(SIA)
Exium,EXIUM_SPA,EX-SPA,EX-SPA,5.5,,,,Secure Private Access(SPA)
KeepIT,CU-OTHERCORP900902RS,UNCONFIRMED_VENDOR_SKU,KEEPIT_CW_ONLY_ADHOC_CHARGE,,,,,Adhoc billing charge; no matching vendor usage SKU expected
KeepIT,CMS-3P-UMM-BCDR-SAAS-UNLIMTRT,UNCONFIRMED_VENDOR_SKU,KEEPIT_CW_ONLY_UNLIMITED_RETENTION,,,,,CW retention charge; no separate vendor usage SKU observed in current KeepIT summaries
KeepIT,CW-3YPROMO-RETENTION,UNCONFIRMED_VENDOR_SKU,KEEPIT_CW_ONLY_UNLIMITED_RETENTION,,,,,CW retention charge; no separate vendor usage SKU observed in current KeepIT summaries
KeepIT,CW-RMM-SB-UNLTD,UNCONFIRMED_VENDOR_SKU,KEEPIT_CW_ONLY_UNLIMITED_RETENTION,,,,,CW retention charge; no separate vendor usage SKU observed in current KeepIT summaries
KeepIT,M2M-RMM-SB-UNLTD,UNCONFIRMED_VENDOR_SKU,KEEPIT_CW_ONLY_UNLIMITED_RETENTION,,,0.42,0.77,CW retention charge; no separate vendor usage SKU observed in current KeepIT summaries
KeepIT,BB-3Y-PROMO-BUNDLE,KI-AZUR-CSP,KI-AZUR-CSP,,,,,Azure AD / Entra ID Advanced user backup
KeepIT,BC-3Y-PROMO-AZURE-AD,KI-AZUR-CSP,KI-AZUR-CSP,,,,,Azure AD / Entra ID Advanced user backup
KeepIT,CMS-3P-UMM-BCDR-SAAS-AZUREADA,KI-AZUR-CSP,KI-AZUR-CSP,,,,,Azure AD / Entra ID Advanced user backup
KeepIT,CMS-EG-BDR-SOLP-SAAS-SB-AZADV,KI-AZUR-CSP,KI-AZUR-CSP,,,,,Azure AD / Entra ID Advanced user backup
KeepIT,CU-AZURE-AD-ADV-USER,KI-AZUR-CSP,KI-AZUR-CSP,,,,,Azure AD / Entra ID Advanced user backup
KeepIT,CW-RMM-SB-AZ-ADV,KI-AZUR-CSP,KI-AZUR-CSP,,,,,Azure AD / Entra ID Advanced user backup
KeepIT,CWP-3P-UMM-BCDR-SAAS-AZUREADA,KI-AZUR-CSP,KI-AZUR-CSP,,,0.0,2.15,Azure AD / Entra ID Advanced user backup
KeepIT,M2M-RMM-SB-AZ-ADV,KI-AZUR-CSP,KI-AZUR-CSP,,,1.02,1.93,Azure AD / Entra ID Advanced user backup
KeepIT,SWO-EG-UMM-SOLP-SAAS-AZADUSRS,KI-AZUR-CSP,KI-AZUR-CSP,,,,,Azure AD / Entra ID Advanced user backup
KeepIT,SwO-3P-UMM-SOLP-SAAS-AZADUSRS,KI-AZUR-CSP,KI-AZUR-CSP,,,1.2531,2.15,Azure AD / Entra ID Advanced user backup
KeepIT,BB-3Y-PROMO-BUNDLE,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,BC-3Y-PROMO-DYNAMICS,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,CMS-3P-UMM-BCDR-SAAS-DYNAMICS,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,CU-LIC-SAAS200313MDS,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,CW-RMM-SB-DYNMCS,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,CWP-3P-UMM-BCDR-SAAS-DYNAMICS,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,M2M-RMM-SB-DYNMCS,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,M2MLIC-SAAS200313MDS,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,SWO-EG-UMM-SOLP-SAAS-DYNMUSER,KI-D365-FUL,KI-D365-FUL,,,,,Dynamics 365 user backup
KeepIT,SwO-3P-UMM-SOLP-SAAS-DYNMUSER,KI-D365-FUL,KI-D365-FUL,,,1.2531,2.15,Dynamics 365 user backup
KeepIT,BB-3Y-PROMO-BUNDLE,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,BC-3Y-PROMO-GOOGLE,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,CMS-3P-UMM-BCDR-SAAS-GOOGLEWS,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,CMS-EG-BDR-SOLP-SAAS-RMM-SBGW,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,CULCSAS200311GSUITP,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,CW-RMM-SB-GW,KI-GOOG-FUL,KI-GOOG-FUL,,,1.02,1.75,Google Workspace user backup
KeepIT,CWP-3P-UMM-BCDR-SAAS-GOOGLEWS,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,M2M-RMM-SB-GW,KI-GOOG-FUL,KI-GOOG-FUL,,,1.02,1.93,Google Workspace user backup
KeepIT,M2MLCSS200311GSUITP,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,SWO-EG-UMM-SOLP-SAAS-GOOGLWSP,KI-GOOG-FUL,KI-GOOG-FUL,,,,,Google Workspace user backup
KeepIT,SwO-3P-UMM-SOLP-SAAS-GOOGLWSP,KI-GOOG-FUL,KI-GOOG-FUL,,,1.2531,2.15,Google Workspace user backup
KeepIT,BB-3Y-PROMO-BUNDLE,KI-M365-FUL,KI-M365-FUL,,,,,Microsoft 365 / Office 365 user backup
KeepIT,BC-3Y-PROMO-OFC365UR,KI-M365-FUL,KI-M365-FUL,,,,,Microsoft 365 / Office 365 user backup
KeepIT,CMS-3P-UMM-BCDR-SAAS-OFC365UR,KI-M365-FUL,KI-M365-FUL,,,,,Microsoft 365 / Office 365 user backup
KeepIT,CMS-EG-BDR-SOLP-SAAS-RMSBM365,KI-M365-FUL,KI-M365-FUL,,,,,Microsoft 365 / Office 365 user backup
KeepIT,CULCSAS200310OFFICEP,KI-M365-FUL,KI-M365-FUL,,,,,Microsoft 365 / Office 365 user backup
KeepIT,CW-RMM-SB-M365,KI-M365-FUL,KI-M365-FUL,,,1.02,1.75,Microsoft 365 / Office 365 user backup
KeepIT,CWP-3P-UMM-BCDR-SAAS-OFC365UR,KI-M365-FUL,KI-M365-FUL,,,,,Microsoft 365 / Office 365 user backup
KeepIT,M2M-RMM-SB-M365,KI-M365-FUL,KI-M365-FUL,,,1.02,1.93,Microsoft 365 / Office 365 user backup
KeepIT,M2MLCSS200310OFFICEP,KI-M365-FUL,KI-M365-FUL,,,,,Microsoft 365 / Office 365 user backup
KeepIT,SwO-3P-BCDR-SOLP-SAAS-MSSBM365,KI-M365-FUL,KI-M365-FUL,,,1.02,1.75,Microsoft 365 / Office 365 user backup
KeepIT,BB-3Y-PROMO-BUNDLE,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,BC-3Y-PROMO-SF-USER,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,CMS-3P-UMM-BCDR-SAAS-SALESFRC,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,CMS-EG-BDR-SOLP-SAAS-RMM-SBSF,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,CULCSAS200312SALESFP,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,CW-RMM-SB-SF,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,CWP-3P-UMM-BCDR-SAAS-SALESFRC,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,M2M-RMM-SB-SF,KI-SFDC-FUL,KI-SFDC-FUL,,,1.02,1.93,Salesforce user backup
KeepIT,M2MLCSS200312SALESFP,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,SWO-EG-UMM-SOLP-SAAS-SF-USERS,KI-SFDC-FUL,KI-SFDC-FUL,,,,,Salesforce user backup
KeepIT,SwO-3P-UMM-SOLP-SAAS-SF-USERS,KI-SFDC-FUL,KI-SFDC-FUL,,,1.2531,2.15,Salesforce user backup
Proofpoint,CMS-EG-CYBER-SOLP-SAAS-PPESSADV,PP-ESS-ADV,Advanced,1.6432,,,,
Proofpoint,CU-PP-ESS-ADV,PP-ESS-ADV,Advanced,1.6432,1.65,1.65,3.1,
Proofpoint,M2M-CU-PP-ESS-ADV,PP-ESS-ADV,Advanced,1.6432,1.65,1.65,3.1,
Proofpoint,PP-ESS-ADV,PP-ESS-ADV,Advanced,1.6432,,,,
Proofpoint,CU-PP-ESS-ADV-PLUS,PP-ESS-ADV2,Advanced +,1.9794,2.05,2.05,3.69,
Proofpoint,M2M-CU-PP-ESS-ADV-PLUS,PP-ESS-ADV2,Advanced +,1.9794,,,,
Proofpoint,PP-ESS-ADV-PLUS,PP-ESS-ADV2,Advanced +,1.9794,,,,
Proofpoint,SWO-EG-CYBR-SOLP-ESS-ADV2,PP-ESS-ADV2,Advanced +,1.9794,,,,
Proofpoint,SwO-3P-CYBR-SOLP-ESS-ADV2,PP-ESS-ADV2,Advanced +,1.9794,,2.05,3.69,
Proofpoint,CU-PP-ESS-BEG,PP-ESS-BEG,Beginner,0.6314,,,,
Proofpoint,M2M-CU-PP-ESS-BEG,PP-ESS-BEG,Beginner,0.6314,,,,
Proofpoint,PP-ESS-BEG,PP-ESS-BEG,Beginner,0.6314,,,,
Proofpoint,CU-PP-ESS-BUS,PP-ESS-BUS,Business,1.1951,1.21,1.21,2.18,
Proofpoint,M2M-CU-PP-ESS-BUS,PP-ESS-BUS,Business,1.1951,,,,
Proofpoint,PP-ESS-BUS,PP-ESS-BUS,Business,1.1951,,,,
Proofpoint,CU-PP-ESS-BUS-PLUS,PP-ESS-BUS2,Business +,1.3377,1.34,1.34,2.42,
Proofpoint,M2M-CU-PP-ESS-BUS-PLUS,PP-ESS-BUS2,Business +,1.3377,,,,
Proofpoint,PP-ESS-BUS-PLUS,PP-ESS-BUS2,Business +,1.3377,,,,
Proofpoint,CWP-IH-CYBR-OTHR-SAAS-EMSECADV,PP-ESS-CWTPS,OEM,2.04,,,,
Proofpoint,CWP-IH-CYBR-OTHR-SAAS-EMSECESS,PP-ESS-CWADV,OEM,1.4836,,,,
Proofpoint,SWO-EG-CYBR-OTHR-SAAS-EMSECADV,PP-ESS-CWTPS,OEM,2.04,,,,
Proofpoint,SWO-EG-CYBR-OTHR-SAAS-EMSECESS,PP-ESS-CWADV,OEM,1.4836,,,,
