VENDOR,VENDOR_PRODUCT,VENDOR_SKU,CW_SKU,SKU_MATCH_KEY,MAPPING_NOTES,CONTRACT_COST_RATE,CW_RETAIL_RATE
Auvik,EPRM-ANM-40 Auvik Essentials -- Committed,EPRM-ANM-40 Auvik Essentials -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,9.19,
Auvik,CWANM-5 Committed Performance Add-Ons,CWANM-5 Committed Performance Add-Ons,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,3.43,
Auvik,ConnectWise RMM Networks Package MSP 10 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 10 (Recurring)Fixed Price,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,"Auvik NTWK Monitoring and Mgmt, 1-39 Tier -- Proration","Auvik NTWK Monitoring and Mgmt, 1-39 Tier -- Proration",CWAN M-0,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-75 Auvik Essentials -- Committed,EPRM-ANM-75 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,8.64,
Auvik,CWANM-5 Additional Billable Devices,CWANM-5 Additional Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,9.45,
Auvik,Overage - ANM Full Performance Evergreen,ANM Full Performance,CULCSAAS100711P00500,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,,
Auvik,ANM Performance Add-Ons - Evergreen,ANM Performance Add-Ons - Evergreen,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,4.99,
Auvik,EPRM-ANM-175 Auvik Essentials -- Overage,EPRM-ANM-175 Auvik Essentials,CWANNMM3,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.56,
Auvik,COANM-2 Additional Billable Devices,COANM-2 Additional Billable Devices,CULCSAS10071801M0100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,PRM-ANM-500 Auvik Performance -- Committed,PRM-ANM-500 Auvik Performance -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,7.095,
Auvik,EPRM-ANM-100 Auvik Essentials -- Committed,EPRM-ANM-100 Auvik Essentials,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,EPRM-ANM-175 Auvik Essentials -- Committed,EPRM-ANM-175 Auvik Essentials,CULCSAS10071901M0175,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.38,
Auvik,EPRM-ANM-10 Auvik Essentials -- Overage,EPRM-ANM-10 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,11.999,
Auvik,Usage - Billable Devices,Billable Devices,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,"Auvik Essentials NMM, 100-174 Tier -- Proration","Auvik Essentials NMM, 100-174 Tier -- Proration",CWANNMM2,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-175 Auvik Essentials -- Overage,EPRM-ANM-175 Auvik Essentials,CULCSAS10071901M0175,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.56,
Auvik,ANM Performance Add-Ons - Evergreen,ANM Performance Add-Ons,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.99,
Auvik,Billable Devices Added to Plan,Billable Devices Added to Plan,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,,
Auvik,ANM Essentials,ANM Essentials,CWANNMM0,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,Auvik 10 AddOn Device NTWK Monitoring and Mgnt,Auvik 10 AddOn Device NTWK Monitoring and Mgnt,AVADDON10,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-4 Additional Performance Add-Ons,COANM-4 Additional Performance Add-Ons,CULCSAAS100707P00040,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,6.0,
Auvik,Overage - ANM Full Performance Evergreen,ANM Full Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,,
Auvik,ANM Full Performance - Evergreen,ANM Full Performance - Evergreen,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,11.4,
Auvik,Auvik SaaS Application Management,Auvik SaaS Application Management,SRM-SAM-MSP,AUVIK_CW_ASM,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-10 Auvik Performance Add On,PARM-ANM-10 Auvik Performance Add On,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,7.0,
Auvik,ConnectWise RMM Networks Package MSP 250 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 250 (Recurring)Fixed Price,CULCSAS10072501M0250,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,"Auvik Essentials NMM, 250-499 Tier -- Proration","Auvik Essentials NMM, 250-499 Tier -- Proration",CWANNMM4,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Overage - ANM Essentials Evergreen,ANM Essentials,CMS-EG-UMM-RMM-SAAS-10072002,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,COANM-4 Additional Billable Devices,COANM-4 Additional Billable Devices,CULCSAAS100710P00250,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,Auvik 100 Network Monitoring and Management,Auvik 100 Network Monitoring and Management,AVNMM100,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-0 Additional Performance Add-Ons,COANM-0 Additional Performance Add-Ons,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,6.83,
Auvik,EPRM-ANM-100 Auvik Essentials -- Committed,EPRM-ANM-100 Auvik Essentials,CULCSAS10071901M0150,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,EPRM-ANM-100 Auvik Essentials -- Overage,EPRM-ANM-100 Auvik Essentials,3PARTYSAASAUVIKTRFMO,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.4,
Auvik,PRM-ANM-100 Auvik Performance -- Overage,PRM-ANM-100 Auvik Performance -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,10.66,
Auvik,ConnectWise RMM Networks Package MSP 250 (Usage)Performance,ConnectWise RMM Networks Package MSP 250 (Usage)Performance,CULCSAAS100710P00250,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-0 Committed Billable Devices,COANM-0 Committed Billable Devices,CULCSAS10072501M0250,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,EPRM-ANM-500 Auvik Essentials -- Overage,EPRM-ANM-500 Auvik Essentials -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,5.88,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CULCSAS10072201M1000,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,CWANM-3 Committed Performance Add-Ons,CWANM-3 Committed Performance Add-Ons,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.06,
Auvik,ERM-ANM-500 Auvik Essentials -- Committed,ERM-ANM-500 Auvik Essentials,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,ERM-ANM-100 Auvik Essentials -- Committed,ERM-ANM-100 Auvik Essentials,3RDPARTYSAASAUVIKTRF,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.175,
Auvik,PARM-ANM-75 Auvik Performance Add On -- Overage,PARM-ANM-75 Auvik Performance Add On,CMS-EG-UMM-RMM-SAAS-10072003,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,EPRM-ANM-40 Auvik Essentials -- Overage,EPRM-ANM-40 Auvik Essentials,CULCSAAS100707P00040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,ANM Essentials - Evergreen,ANM Essentials,AVNMM10,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,"Auvik Essentials NMM, 1-39 Tier","Auvik Essentials NMM, 1-39 Tier",CWANNMM0,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-100 Auvik Performance Add On -- Overage,PARM-ANM-100 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,5.46,
Auvik,ERM-ANM-175 Auvik Essentials -- Committed,ERM-ANM-175 Auvik Essentials,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,6.3,
Auvik,ANM Performance Add-On Evergreen,ANM Performance Add-On Evergreen,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,4.79,
Auvik,PARM-ANM-500 Auvik Performance Add On,PARM-ANM-500 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,2.94,
Auvik,Overage - ANM Essentials,ANM Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,PARM-ANM-175 Auvik Performance Add On -- Overage,PARM-ANM-175 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.04,
Auvik,RM - ASM - 500 - Overage,RM - ASM - 500 - Overage,,AUVIK_CMS_ASM,Generated from AUVIK_USAGE product text,0.91,
Auvik,PRM-ANM-500 Auvik Performance -- Committed,PRM-ANM-500 Auvik Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,7.095,
Auvik,CWANM-0 Additional Billable Devices,CWANM-0 Additional Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,EPRM-ANM-500 Auvik Essentials -- Overage,EPRM-ANM-500 Auvik Essentials,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,Licenses,Licenses,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,RM - ASM - 50 - Committed,RM - ASM - 50 - Committed,,AUVIK_CMS_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,2.1,
Auvik,ERM-ANM-175 Auvik Essentials -- Committed,ERM-ANM-175 Auvik Essentials -- Committed,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,6.3,
Auvik,Overage - ANM Performance Add-On Evergreen,ANM Performance Add-On,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,,
Auvik,Usage - Licenses,Licenses,CULCSAAS100707P00040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CWANNMM3,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ConnectWise Command? Networks Package MSP 1500 (Usage)AdditionalCharge,ConnectWise Command? Networks Package MSP 1500 (Usage)AdditionalCharge,CULCSAAS100714P01500,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-175 Auvik Performance Add On -- Overage,PARM-ANM-175 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.04,
Auvik,Overage - ANM Essentials Evergreen,ANM Essentials,CWANNMM1,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,PRM-ANM-10 Auvik Performance -- Overage,PRM-ANM-10 Auvik Performance -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,17.5,
Auvik,EPRM-ANM-10 Auvik Essentials -- Overage,EPRM-ANM-10 Auvik Essentials -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,11.999,
Auvik,COANM-2 Committed Billable Devices,COANM-2 Committed Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,7.35,
Auvik,RM - ASM - 250 - Overage,RM - ASM - 250 - Overage,,AUVIK_CW_ASM,Generated from AUVIK_USAGE product text,1.155,
Auvik,PRM-ANM-10 Auvik Performance -- Committed,PRM-ANM-10 Auvik Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,17.5,
Auvik,COANM-3 Additional Billable Devices,COANM-3 Additional Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,6.62,
Auvik,PARM-ANM-500 Auvik Performance Add On -- Overage,PARM-ANM-500 Auvik Performance Add On,CULCSAAS100711P00500,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,2.94,
Auvik,CWANM-3 Committed Billable Devices,CWANM-3 Committed Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,6.62,
Auvik,COANM-0 Additional Billable Devices,COANM-0 Additional Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,ERM-ANM-40 Auvik Essentials -- Committed,ERM-ANM-40 Auvik Essentials,CULCSAS10071701M0040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,ConnectWise Command Networks Package MSP 150 (Usage)Performance,ConnectWise Command Networks Package MSP 150 (Usage)Performance,CULCSAAS100727P00150,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-1000 Auvik Performance Add On -- Overage,PARM-ANM-1000 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,2.02,
Auvik,PRM-ANM-500 Auvik Performance -- Overage,PRM-ANM-500 Auvik Performance -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,7.095,
Auvik,ConnectWise RMM Networks Package MSP 75 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 75 (Usage)AdditionalCharge -- Overage,CULCSAAS100708P00075,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,CWANM-0 Additional Performance Add-Ons,CWANM-0 Additional Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,6.83,
Auvik,CWANM-2 Committed Performance Add-Ons,CWANM-2 Committed Performance Add-Ons,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.66,
Auvik,PARM-ANM-500 Auvik Performance Add On -- Overage,PARM-ANM-500 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,2.94,
Auvik,COANM-5 Additional Billable Devices,COANM-5 Additional Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.15,
Auvik,Licenses,Licenses,CULCSAAS100707P00040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,ConnectWise Command Networks Package MSP 150 (Recurring)Fixed Price,ConnectWise Command Networks Package MSP 150 (Recurring)Fixed Price,CULCSAS10071901M0150,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ERM-ANM-40 Auvik Essentials -- Committed,ERM-ANM-40 Auvik Essentials -- Committed,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,9.19,
Auvik,Continuum Monthly Plan,Continuum Monthly Plan,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,,
Auvik,ConnectWise RMM Networks Package MSP 1500 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 1500 (Usage)AdditionalCharge -- Overage,CULCSAAS100714P01500,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Overage - ANM Performance Add-on,ANM Performance Add-on,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,,
Auvik,EPRM-ANM-75 Auvik Essentials -- Committed,EPRM-ANM-75 Auvik Essentials,CULCSAS10071801M0075,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.64,
Auvik,ANM Essentials - Evergreen,ANM Essentials,3RDPARTYSAASAUVIKTRF,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,PARM-ANM-175 Auvik Performance Add On -- Overage,PARM-ANM-175 Auvik Performance Add On,,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.04,
Auvik,EPRM-ANM-100 Auvik Essentials -- Overage,EPRM-ANM-100 Auvik Essentials,CULCSAS10071901M0150,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.4,
Auvik,ERM-ANM-500 Auvik Essentials -- Committed,ERM-ANM-500 Auvik Essentials -- Committed,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,ConnectWise Command Networks Package MSP 175 (Usage)AdditionalCharge -- Overage,ConnectWise Command Networks Package MSP 175 (Usage)AdditionalCharge -- Overage,CULCSAAS100709P00175,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-750 Auvik Essentials -- Committed,EPRM-ANM-750 Auvik Essentials -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,4.76,
Auvik,EPRM-ANM-40 Auvik Essentials -- Overage,EPRM-ANM-40 Auvik Essentials -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,9.19,
Auvik,EPRM-ANM-1000 Auvik Essentials -- Committed,EPRM-ANM-1000 Auvik Essentials -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,4.2,
Auvik,EPRM-ANM-1000 Auvik Essentials -- Overage,EPRM-ANM-1000 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.41,
Auvik,ConnectWise RMM Networks Package MSP 250 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 250 (Usage)AdditionalCharge -- Overage,CULCSAAS100710P00250,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise Command Networks Package MSP 500 (Recurring)Fixed Price,ConnectWise Command Networks Package MSP 500 (Recurring)Fixed Price,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik Transfer - Essentials Annual -- Proration,Auvik Transfer - Essentials Annual -- Proration,3RDPARTYSAASAUVIKTRF,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ERM-ANM-10 Auvik Essentials -- Committed,ERM-ANM-10 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,CWANM-5 Additional Billable Devices,CWANM-5 Additional Billable Devices,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.45,
Auvik,EPRM-ANM-750 Auvik Essentials -- Overage,EPRM-ANM-750 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,4.76,
Auvik,EPRM-ANM-500 Auvik Essentials -- Overage,EPRM-ANM-500 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,Auvik SaaS Management - Evergreen,Auvik SaaS Management,,AUVIK_CMS_ASM,AUVIK_MAPPING_WORKBOOK,1.26,
Auvik,ERM-ANM-250 Auvik Essentials -- Committed,ERM-ANM-250 Auvik Essentials -- Committed,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,EPRM-ANM-1000 Auvik Essentials -- Committed,EPRM-ANM-1000 Auvik Essentials,CULCSAS10072201M1000,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,4.2,
Auvik,EPRM-ANM-75 Auvik Essentials -- Overage,EPRM-ANM-75 Auvik Essentials,CULCSAAS100708P00075,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.64,
Auvik,EPRM-ANM-100 Auvik Essentials -- Committed,EPRM-ANM-100 Auvik Essentials,CWANNMM2,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,ERM-ANM-175 Auvik Essentials -- Overage,ERM-ANM-175 Auvik Essentials -- Overage,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,6.3,
Auvik,ERM-ANM-10 Auvik Essentials -- Overage,ERM-ANM-10 Auvik Essentials -- Overage,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,Overage - ANM Essentials Evergreen,ANM Essentials,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,ANM Essentials,ANM Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,ERM-ANM-40 Auvik Essentials -- Committed,ERM-ANM-40 Auvik Essentials -- Committed,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,9.19,
Auvik,EPRM-ANM-100 Auvik Essentials -- Overage,EPRM-ANM-100 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,8.4,
Auvik,EPRM-ANM-250 Auvik Essentials -- Committed,EPRM-ANM-250 Auvik Essentials -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,6.4,
Auvik,PRM-ANM-500 Auvik Performance -- Committed,PRM-ANM-500 Auvik Performance -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,7.095,
Auvik,ERM-ANM-250 Auvik Essentials -- Overage,ERM-ANM-250 Auvik Essentials -- Overage,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,SRM - ASM - MSP - Committed,SRM - ASM - MSP - Committed,,AUVIK_CMS_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,1.05,
Auvik,Auvik AMN - Performance AddOn - Committed -- Proration,Auvik AMN - Performance AddOn - Committed -- Proration,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-3 Committed Billable Devices,COANM-3 Committed Billable Devices,CULCSAS10071901M0175,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,ANM Performance Add-Ons,ANM Performance Add-Ons,,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,3.5,
Auvik,"Auvik NTWK Monitoring and Mgmt, 40-99 Tier","Auvik NTWK Monitoring and Mgmt, 40-99 Tier",CWAN M-1,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CWANNMM1,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,Auvik SaaS Management,Auvik SaaS Management,CW-AUVIK-MRM-ASM,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK,1.58,
Auvik,COANM-1 Committed Billable Devices,COANM-1 Committed Billable Devices,CULCSAAS100707P00040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,EPRM-ANM-250 Auvik Essentials -- Overage,EPRM-ANM-250 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,6.72,
Auvik,COANM-2 Committed Billable Devices,COANM-2 Committed Billable Devices,CULCSAAS100708P00100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,PARM-ANM-10 Auvik Performance Add On -- Overage,PARM-ANM-10 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,8.0,
Auvik,PRM-ANM-40 Auvik Performance -- Committed,PRM-ANM-40 Auvik Performance,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,15.44,
Auvik,RM - ASM - 100 - Overage,RM - ASM - 100 - Overage,,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,1.5775,
Auvik,Auvik SaaS Management - Evergreen,Auvik SaaS Management - Evergreen,,AUVIK_CW_ASM,Generated from AUVIK_USAGE product text,1.26,
Auvik,ConnectWise RMM Networks Package MSP 10 (Usage)Performance,ConnectWise RMM Networks Package MSP 10 (Usage)Performance,CULCSAAS100706P00010,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-750 Auvik Performance Add On,PARM-ANM-750 Auvik Performance Add On,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,2.77,
Auvik,ANM Essentials,ANM Essentials,3RDPARTYSAASAUVIKTRF,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,ANM Performance Add-Ons,ANM Performance Add-Ons,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,3.5,
Auvik,ANM Full Performance - Evergreen,ANM Full Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,11.4,
Auvik,CWANM-1 Committed Performance Add-Ons,CWANM-1 Committed Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,5.71,
Auvik,ERM-ANM-250 Auvik Essentials -- Overage,ERM-ANM-250 Auvik Essentials -- Overage,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,RM - ASM - 250 - Overage,RM - ASM - 250 - Overage,,AUVIK_CMS_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,1.155,
Auvik,Auvik AMN - Performance AddOn - Committed,Auvik AMN - Performance AddOn - Committed,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise RMM Networks Package MSP 75 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 75 (Recurring)Fixed Price,CULCSAS10071801M0075,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
